代號,更新日期,名稱,市場別,產業別,實收資本額,發行股數
6206,2026-07-19,飛捷科技股份有限公司,上市,電腦及週邊,1430623240,143062324
6207,2026-07-19,雷科股份有限公司,上櫃,電子零組件,796799100,79679910
6208,2026-07-19,日揚科技股份有限公司,上櫃,半導體業,944623430,94462343
6209,2026-07-19,今國光學工業股份有限公司,上市,光電業,1804627020,180462702
6210,2026-07-19,慶生電子股份有限公司,上櫃,電子零組件,350480000,35048000
6212,2026-07-19,理銘開發股份有限公司,上櫃,建材營造,1020000000,102000000
6213,2026-07-19,聯茂電子股份有限公司,上市,電子零組件,3635622180,363562218
6214,2026-07-19,精誠資訊股份有限公司,上市,資訊服務業,2722430660,272243066
6215,2026-07-19,和椿科技股份有限公司,上市,其他電子業,827896930,82789693
6216,2026-07-19,居易科技股份有限公司,上市,通信網路業,969813870,96981387
6217,2026-07-19,中國探針股份有限公司,上櫃,電子零組件,1172100180,117210018
6218,2026-07-19,豪勉科技股份有限公司,上櫃,通信網路業,642620000,64262000
6219,2026-07-19,富旺國際開發股份有限公司,上櫃,建材營造,1249670900,124967090
6220,2026-07-19,岳豐科技股份有限公司,上櫃,電子零組件,1464626400,146462640
6221,2026-07-19,晉泰科技股份有限公司,上櫃,資訊服務業,1685912060,168591206
6222,2026-07-19,立軒開發建設股份有限公司,上櫃,光電業,956888780,95688878
6223,2026-07-19,旺矽科技股份有限公司,上櫃,半導體業,979813090,97981309
6224,2026-07-19,聚鼎科技股份有限公司,上市,電子零組件,856453610,85645361
6225,2026-07-19,天瀚科技股份有限公司,上市,光電業,278000000,27800000
6226,2026-07-19,光鼎電子股份有限公司,上市,光電業,1155347890,115534789
6227,2026-07-19,茂綸股份有限公司,上櫃,電子通路業,761117860,76111786
6228,2026-07-19,全譜科技股份有限公司,上櫃,電腦及週邊,260000000,26000000
6229,2026-07-19,研通科技股份有限公司,上櫃,半導體業,403607000,40360700
6230,2026-07-19,尼得科超眾科技股份有限公司,上市,電腦及週邊,863433960,86343396
6231,2026-07-19,系微股份有限公司,上櫃,資訊服務業,456521860,45652186
6233,2026-07-19,旺玖科技股份有限公司,上櫃,半導體業,810218960,81021896
6234,2026-07-19,高僑自動化科技股份有限公司,上櫃,光電業,1003863980,100386398
6235,2026-07-19,華孚科技股份有限公司,上市,電腦及週邊,1999063060,199906306
6236,2026-07-19,中湛股份有限公司,上櫃,數位雲端,416540390,41654039
6237,2026-07-19,驊訊電子企業股份有限公司,上櫃,半導體業,796453710,79645371
6239,2026-07-19,力成科技股份有限公司,上市,半導體業,7591466340,759146634
6240,2026-07-19,松崗國際興業股份有限公司,上櫃,資訊服務業,228673700,22867370
6241,2026-07-19,鑫永洋科技股份有限公司,上櫃,通信網路業,355336700,35533670
6242,2026-07-19,立康生醫事業股份有限公司,上櫃,生技醫療業,318065000,31806500
6243,2026-07-19,迅杰科技股份有限公司,上市,半導體業,452688410,45268841
6244,2026-07-19,茂迪股份有限公司,上櫃,光電業,3870418750,387041875
6245,2026-07-19,立端科技股份有限公司,上櫃,通信網路業,1466083030,146608303
6246,2026-07-19,臺龍電子股份有限公司,上櫃,光電業,378514150,37851415
6248,2026-07-19,沛波鋼鐵股份有限公司,上櫃,鋼鐵工業,999561490,99956149
6257,2026-07-19,矽格股份有限公司,上市,半導體業,4839123250,483912325
6259,2026-07-19,百徽股份有限公司,上櫃,電子零組件,280561460,28056146
6261,2026-07-19,久元電子股份有限公司,上櫃,半導體業,1284979890,128497989
6263,2026-07-19,普萊德科技股份有限公司,上櫃,通信網路業,625009640,62500964
6264,2026-07-19,富裔實業股份有限公司,上櫃,建材營造,1363552910,136355291
6265,2026-07-19,方土昶股份有限公司,上櫃,電子通路業,1181721510,118172151
6266,2026-07-19,泰詠電子股份有限公司,上櫃,電子零組件,1538716410,153871641
6269,2026-07-19,台郡科技股份有限公司,上市,電子零組件,3238314810,323831481
6270,2026-07-19,倍微科技股份有限公司,上櫃,電子通路業,721457590,72145759
6271,2026-07-19,同欣電子工業股份有限公司,上市,半導體業,2090580240,209058024
6272,2026-07-19,驊陞科技股份有限公司,上市,電子零組件,817639480,81763948
6274,2026-07-19,台燿科技股份有限公司,上櫃,電子零組件,2887746370,288774637
6275,2026-07-19,元山科技工業股份有限公司,上櫃,電子零組件,800237370,80023737
6276,2026-07-19,安鈦克科技股份有限公司,上櫃,電腦及週邊,220430000,22043000
6277,2026-07-19,宏正自動科技股份有限公司,上市,電腦及週邊,1194711660,119471166
6278,2026-07-19,台灣表面黏著科技股份有限公司,上市,光電業,2923983530,292398353
6279,2026-07-19,胡連精密股份有限公司,上櫃,電子零組件,1190157360,119015736
6281,2026-07-19,全國電子股份有限公司,上市,電子通路業,991729450,99172945
6282,2026-07-19,康舒科技股份有限公司,上市,電子零組件,8560312940,856031294
6283,2026-07-19,淳安電子股份有限公司,上市,其他電子業,1489813430,148981343
6284,2026-07-19,佳邦科技股份有限公司,上櫃,電子零組件,1489803410,148980341
6285,2026-07-19,啟碁科技股份有限公司,上市,通信網路業,4836637190,483663719
6290,2026-07-19,良維科技股份有限公司,上櫃,電子零組件,1695008980,169500898
6291,2026-07-19,沛亨半導體股份有限公司,上櫃,半導體業,420000000,42000000
6292,2026-07-19,迅德興業股份有限公司,上櫃,電子零組件,466007120,46600712
6294,2026-07-19,智基科技開發股份有限公司,上櫃,文化創意業,260471060,26047106
6405,2026-07-19,悅城科技股份有限公司,上市,光電業,658000000,65800000
6409,2026-07-19,旭隼科技股份有限公司,上市,其他電子業,882535660,88253566
6411,2026-07-19,晶焱科技股份有限公司,上櫃,半導體業,994973310,99497331
6412,2026-07-19,群光電能科技股份有限公司,上市,電子零組件,4007691260,400769126
6414,2026-07-19,樺漢科技股份有限公司,上市,電腦及週邊,1458863970,145886397
6415,2026-07-19,矽力杰股份有限公司,上市,半導體業,973632132,389452853
6416,2026-07-19,瑞祺電通股份有限公司,上市,通信網路業,733484600,73348460
6417,2026-07-19,韋僑科技股份有限公司,上櫃,通信網路業,422740000,42274000
6418,2026-07-19,詠昇電子股份有限公司,上櫃,電子零組件,345220000,34522000
6419,2026-07-19,京晨科技股份有限公司,上櫃,光電業,131591700,13159170
6423,2026-07-19,億而得微電子股份有限公司,上櫃,半導體業,310160000,31016000
6425,2026-07-19,易發精機股份有限公司,上櫃,電機機械,508252520,50825252
6426,2026-07-19,統新光訊股份有限公司,上市,通信網路業,385090000,38509000
6431,2026-07-19,光麗生技控股股份有限公司,上市,生技醫療業,973988350,97398835
6432,2026-07-19,今展科技股份有限公司,上櫃,電子零組件,343670020,34367002
6435,2026-07-19,大中積體電路股份有限公司,上櫃,半導體業,374613000,37461300
6438,2026-07-19,迅得機械股份有限公司,上市,其他電子業,822063250,82206325
6441,2026-07-19,廣錠科技股份有限公司,上櫃,電腦及週邊,533184290,53318429
6442,2026-07-19,光紅建聖股份有限公司,上市,通信網路業,804501550,80450155
6443,2026-07-19,元晶太陽能科技股份有限公司,上市,光電業,5386914660,512796730
6446,2026-07-19,藥華醫藥股份有限公司,上市,生技醫療業,3816063700,381606370
6449,2026-07-19,鈺邦科技股份有限公司,上市,電子零組件,918860140,91886014
6451,2026-07-19,訊芯科技控股股份有限公司,上市,半導體業,1147256070,114725607
6456,2026-07-19,GIS Holding Limited,上市,光電業,3379398000,337939800
6461,2026-07-19,益得生物科技股份有限公司,上櫃,生技醫療業,1783517610,178351761
6462,2026-07-19,神盾股份有限公司,上櫃,半導體業,912507540,91250754
6464,2026-07-19,台灣數位光訊科技股份有限公司,上市,其他,1287815320,128781532
6465,2026-07-19,威潤科技股份有限公司,上櫃,通信網路業,470736850,47073685
6469,2026-07-19,大樹醫藥股份有限公司,上櫃,生技醫療業,1500532020,150053202
6470,2026-07-19,宇智網通股份有限公司,上櫃,通信網路業,376941000,37694100
6472,2026-07-19,保瑞藥業股份有限公司,上市,生技醫療業,1277560590,127756059
6474,2026-07-19,華豫寧股份有限公司,上櫃,電子通路業,525261990,52526199
6477,2026-07-19,安集科技股份有限公司,上市,光電業,1237871960,123787196
6482,2026-07-19,弘煜科技事業股份有限公司,上櫃,文化創意業,286344630,28634463
6485,2026-07-19,點序科技股份有限公司,上櫃,半導體業,469065080,46906508
6486,2026-07-19,互動國際數位股份有限公司,上櫃,通信網路業,508932860,50893286
6488,2026-07-19,環球晶圓股份有限公司,上櫃,半導體業,4781137250,478113725
6491,2026-07-19,晶碩光學股份有限公司,上市,生技醫療業,780000000,78000000
6492,2026-07-19,生華生物科技股份有限公司,上櫃,生技醫療業,899036200,89903620
6494,2026-07-19,九齊科技股份有限公司,上櫃,半導體業,315596900,31559690
6496,2026-07-19,科懋生物科技股份有限公司,上櫃,生技醫療業,472902200,47290220
6498,2026-07-19,久禾光電股份有限公司,上櫃,光電業,471648920,47164892
6499,2026-07-19,益安生醫股份有限公司,上櫃,生技醫療業,969448930,96944893
6504,2026-07-19,南六企業股份有限公司,上市,其他,726000000,72600000
6505,2026-07-19,台塑石化股份有限公司,上市,油電燃氣業,95259596520,9525959652
6506,2026-07-19,雙邦實業股份有限公司,上櫃,紡織纖維,823608260,82360826
6508,2026-07-19,惠光股份有限公司,上櫃,農業科技業,865388640,86538864
6509,2026-07-19,聚和國際股份有限公司,上櫃,化學工業,1965433260,196543326
6510,2026-07-19,中華精測科技股份有限公司,上櫃,半導體業,327890220,32789022
6512,2026-07-19,啟發電子股份有限公司,上櫃,其他電子業,252600000,25260000
6515,2026-07-19,穎崴科技股份有限公司,上市,半導體業,360380420,36038042
6516,2026-07-19,勤崴國際科技股份有限公司,上櫃,資訊服務業,563369350,56336935
6517,2026-07-19,保勝光學股份有限公司,上櫃,光電業,305790530,30579053
6523,2026-07-19,達爾膚生醫科技股份有限公司,上櫃,生技醫療業,450476250,45047625
6525,2026-07-19,捷敏股份有限公司,上市,半導體業,1290473840,129047384
6526,2026-07-19,達發科技股份有限公司,上市,半導體業,1675055540,167505554
6527,2026-07-19,明達醫學科技股份有限公司,上櫃,生技醫療業,254585500,25458550
6530,2026-07-19,創威光電股份有限公司,上櫃,通信網路業,337500000,33750000
6531,2026-07-19,愛普科技股份有限公司,上市,半導體業,814232700,162846540
6532,2026-07-19,瑞耘科技股份有限公司,上櫃,半導體業,374451470,37445147
6533,2026-07-19,晶心科技股份有限公司,上市,半導體業,506509110,50650911
6534,2026-07-19,正瀚生技股份有限公司,上市,生技醫療業,1028000000,102800000
6535,2026-07-19,順天醫藥生技股份有限公司,上櫃,生技醫療業,1678408250,167840825
6538,2026-07-19,倉和股份有限公司,上櫃,電子零組件,380220000,38022000
6541,2026-07-19,泰福生技股份有限公司,上市,生技醫療業,2649933670,264993367
6542,2026-07-19,隆中網絡股份有限公司,上櫃,文化創意業,420006300,42000630
6546,2026-07-19,正基科技股份有限公司,上櫃,通信網路業,668484490,66848449
6547,2026-07-19,高端疫苗生物製劑股份有限公司,上櫃,生技醫療業,3287490500,328749050
6548,2026-07-19,長華科技股份有限公司,上櫃,半導體業,380185880,950464700
6550,2026-07-19,北極星藥業集團股份有限公司,上市,生技醫療業,8947926880,894792688
6552,2026-07-19,易華電子股份有限公司,上市,半導體業,830000000,83000000
6556,2026-07-19,勝品電通股份有限公司,上櫃,光電業,287500000,28750000
6558,2026-07-19,興能高科技股份有限公司,上市,其他電子業,937888750,93788875
6560,2026-07-19,欣普羅光電股份有限公司,上櫃,光電業,324747150,32474715
6561,2026-07-19,是方電訊股份有限公司,上櫃,通信網路業,779583700,77958370
6568,2026-07-19,宏觀微電子股份有限公司,上櫃,半導體業,307997000,30799700
6569,2026-07-19,醫揚科技股份有限公司,上櫃,生技醫療業,390707450,39070745
6570,2026-07-19,維田科技股份有限公司,上櫃,電腦及週邊,371191700,37119170
6573,2026-07-19,虹揚發展科技股份有限公司,上市,半導體業,804993450,80499345
6574,2026-07-19,霈方國際股份有限公司,上櫃,生技醫療業,219900000,21990000
6576,2026-07-19,逸達生物科技股份有限公司,上櫃,生技醫療業,1575405410,157540541
6577,2026-07-19,勁豐電子股份有限公司,上櫃,電腦及週邊,600601450,60060145
6578,2026-07-19,達邦蛋白生技股份有限公司,上櫃,農業科技業,719419010,71941901
6579,2026-07-19,研揚科技股份有限公司,上市,電腦及週邊,1694512210,169451221
6581,2026-07-19,台灣鋼聯股份有限公司,上市,綠能環保,1112708870,111270887
6582,2026-07-19,申豐特用應材股份有限公司,上市,橡膠工業,1061741410,106174141
6584,2026-07-19,南俊國際股份有限公司,上櫃,電子零組件,706429560,70642956
6585,2026-07-19,鼎基先進材料股份有限公司,上市,其他,721335870,72133587
6588,2026-07-19,東典光電科技股份有限公司,上櫃,通信網路業,347008250,34700825
6589,2026-07-19,台康生技股份有限公司,上市,生技醫療業,3068711740,306871174
6590,2026-07-19,普鴻資訊股份有限公司,上櫃,資訊服務業,249640380,24964038
6591,2026-07-19,動力科技股份有限公司,上市,電腦及週邊,411224650,41122465
6592,2026-07-19,和潤企業股份有限公司,上市,其他,7231504930,623150493
6593,2026-07-19,台灣銘板股份有限公司,上櫃,資訊服務業,318566090,31856609
6596,2026-07-19,寬宏藝術經紀股份有限公司,上櫃,文化創意業,380000000,38000000
6597,2026-07-19,立誠光電股份有限公司,上櫃,電子零組件,300422500,30042250
6598,2026-07-19,Applied BioCode Corporation,上市,生技醫療業,1028190610,102819061
6603,2026-07-19,富強鑫精密工業股份有限公司,上櫃,電機機械,1674429460,167442946
6605,2026-07-19,帝寶工業股份有限公司,上市,汽車工業,1658163970,165816397
6606,2026-07-19,建德工業股份有限公司,上市,電機機械,1103037830,110303783
6609,2026-07-19,台灣瀧澤科技股份有限公司,上櫃,電機機械,724562460,72456246
6612,2026-07-19,應用奈米醫材科技股份有限公司,上櫃,生技醫療業,475145840,47514584
6613,2026-07-19,朋億股份有限公司,上櫃,其他電子業,389007425,77801485
6614,2026-07-19,資拓宏宇國際股份有限公司,上市,數位雲端,806605210,80660521
6615,2026-07-19,慧智基因股份有限公司,上櫃,生技醫療業,215934000,21593400
6616,2026-07-19,特昇國際股份有限公司,上櫃,居家生活,354784730,35478473
6617,2026-07-19,共信醫藥科技控股股份有限公司,上櫃,生技醫療業,1275061000,127506100
6620,2026-07-19,漢達生技醫藥股份有限公司,上櫃,生技醫療業,1699819000,169981900
6624,2026-07-19,萬年清環境工程股份有限公司,上櫃,綠能環保,225794820,22579482
6625,2026-07-19,必應創造股份有限公司,上市,其他,579724880,57972488
6629,2026-07-19,泰金投資控股股份有限公司,上櫃,居家生活,383795630,38379563
6637,2026-07-19,醫影股份有限公司,上櫃,生技醫療業,268100000,26810000
6640,2026-07-19,均華精密工業股份有限公司,上櫃,半導體業,285175000,28517500
6641,2026-07-19,基士德科技股份有限公司,上市,綠能環保,365000000,36500000
6642,2026-07-19,富致科技股份有限公司,上櫃,電子零組件,373996620,37399662
6643,2026-07-19,&#20870;星科技股份有限公司,上櫃,半導體業,420901600,42090160
6645,2026-07-19,金萬林企業股份有限公司,上市,生技醫療業,608640500,60864050
6649,2026-07-19,台灣生醫材料股份有限公司,上櫃,生技醫療業,420000000,42000000
6651,2026-07-19,全宇昕科技股份有限公司,上櫃,半導體業,346015410,34601541
6654,2026-07-19,天正國際精密機械股份有限公司,上櫃,其他電子業,409627200,40962720
6655,2026-07-19,科定企業股份有限公司,上市,其他,805718170,80571817
6657,2026-07-19,華安醫學股份有限公司,上市,生技醫療業,888080000,88808000
6658,2026-07-19,聯策科技股份有限公司,上市,其他電子業,363700000,36370000
6661,2026-07-19,威健股份有限公司,上櫃,生技醫療業,233042480,23304248
6662,2026-07-19,樂斯科生物科技股份有限公司,上櫃,生技醫療業,256124000,25612400
6664,2026-07-19,群翊工業股份有限公司,上櫃,電子零組件,608065700,60806570
6666,2026-07-19,羅麗芬控股股份有限公司,上市,生技醫療業,473880000,47388000
6667,2026-07-19,信紘科技股份有限公司,上櫃,其他電子業,492788780,49278878
6668,2026-07-19,中揚光電股份有限公司,上市,光電業,1071160870,107116087
6669,2026-07-19,緯穎科技服務股份有限公司,上市,電腦及週邊,1858407910,185840791
6670,2026-07-19,復盛應用科技股份有限公司,上市,運動休閒,1393869730,139386973
6671,2026-07-19,三能集團控股股份有限公司,上市,居家生活,607500000,60750000
6672,2026-07-19,騰輝電子國際集團股份有限公司,上市,電子零組件,816202120,81620212
6674,2026-07-19,鋐寶科技股份有限公司,上市,通信網路業,685506590,68550659
6679,2026-07-19,鈺太科技股份有限公司,上櫃,半導體業,549753350,54975335
6680,2026-07-19,鑫創電子股份有限公司,上櫃,電腦及週邊,239542100,23954210
6683,2026-07-19,雍智科技股份有限公司,上櫃,半導體業,275571610,27557161
6684,2026-07-19,安格科技股份有限公司,上櫃,半導體業,445594960,44559496
6689,2026-07-19,伊雲谷數位科技股份有限公司,上市,數位雲端,680000000,68000000
6690,2026-07-19,安碁資訊股份有限公司,上櫃,數位雲端,299997200,29999720
6691,2026-07-19,洋基工程股份有限公司,上市,其他電子業,1214872090,121487209
6692,2026-07-19,進金生能源服務股份有限公司,上櫃,綠能環保,588438900,58843890
6693,2026-07-19,廣閎科技股份有限公司,上櫃,半導體業,457200000,45720000
6695,2026-07-19,芯鼎科技股份有限公司,上市,半導體業,1064776500,106477650
6697,2026-07-19,東捷資訊服務股份有限公司,上櫃,資訊服務業,273233640,27323364
6698,2026-07-19,旭暉應用材料股份有限公司,上市,其他電子業,663897530,66389753
6703,2026-07-19,軒郁國際股份有限公司,上櫃,生技醫療業,329838270,32983827
6706,2026-07-19,惠特科技股份有限公司,上市,光電業,785488650,78548865
6708,2026-07-19,天擎積體電路股份有限公司,上櫃,半導體業,290087790,29008779
6712,2026-07-19,長聖國際生技股份有限公司,上櫃,生技醫療業,1017638610,101763861
6715,2026-07-19,嘉基科技股份有限公司,上市,電子零組件,671149440,67114944
6716,2026-07-19,應廣科技股份有限公司,上櫃,半導體業,302418140,30241814
6719,2026-07-19,力智電子股份有限公司,上市,半導體業,1054839890,105483989
6720,2026-07-19,久昌科技股份有限公司,上櫃,半導體業,302257410,30225741
6721,2026-07-19,信實保全股份有限公司,上櫃,其他,225000000,22500000
6722,2026-07-19,輝創電子股份有限公司,上市,其他電子業,884000000,88400000
6725,2026-07-19,台灣矽科宏晟科技股份有限公司,上櫃,其他電子業,371300000,37130000
6727,2026-07-19,亞泰金屬工業股份有限公司,上櫃,電子零組件,268841770,26884177
6728,2026-07-19,上洋產業股份有限公司,上櫃,居家生活,301200000,30120000
6730,2026-07-19,常廣股份有限公司,上櫃,生技醫療業,362981510,36298151
6732,2026-07-19,昇佳電子股份有限公司,上櫃,半導體業,489126180,48912618
6733,2026-07-19,博晟生醫股份有限公司,上櫃,生技醫療業,1343160260,134316026
6735,2026-07-19,美達科技股份有限公司,上櫃,其他電子業,461822920,46182292
6739,2026-07-19,竹陞科技股份有限公司,上櫃,其他電子業,233925000,23392500
6741,2026-07-19,"91APP, Inc.",上櫃,數位雲端,602889985,120577997
6742,2026-07-19,澤米科技股份有限公司,上市,光電業,712679480,71267948
6743,2026-07-19,安普新股份有限公司,上市,其他電子業,1500000000,150000000
6751,2026-07-19,智聯服務股份有限公司,上櫃,資訊服務業,222000000,22200000
6752,2026-07-19,叡揚資訊股份有限公司,上櫃,資訊服務業,371441470,37144147
6753,2026-07-19,龍德造船工業股份有限公司,上市,航運業,1172532240,117253224
6754,2026-07-19,匯僑室內裝修設計股份有限公司,上市,居家生活,660000000,66000000
6756,2026-07-19,威鋒電子股份有限公司,上市,半導體業,699900000,69990000
6757,2026-07-19,台灣虎航股份有限公司,上市,航運業,4595300000,459530000
6761,2026-07-19,穩得實業股份有限公司,上櫃,電子零組件,349558670,34955867
6762,2026-07-19,達亞國際股份有限公司,上櫃,生技醫療業,351717020,35171702
6763,2026-07-19,綠界科技股份有限公司,上櫃,數位雲端,184039130,184039130
6767,2026-07-19,台灣微創醫療器材股份有限公司,上櫃,生技醫療業,391836300,39183630
6768,2026-07-19,志強國際企業股份有限公司,上市,運動休閒,2000950610,200095061
6770,2026-07-19,力晶積成電子製造股份有限公司,上市,半導體業,46638037150,4663803715
6771,2026-07-19,平和環保科技股份有限公司,上市,綠能環保,311795000,31179500
6776,2026-07-19,展碁國際股份有限公司,上市,電子通路業,915814300,91581430
6781,2026-07-19,"AES Holding Co., Ltd.",上市,電子零組件,854187800,85418780
6782,2026-07-19,視陽光學股份有限公司,上市,生技醫療業,630000000,63000000
6785,2026-07-19,昱展新藥生技股份有限公司,上櫃,生技醫療業,668000000,66800000
6788,2026-07-19,華景電通股份有限公司,上櫃,半導體業,387396830,38739683
6789,2026-07-19,采鈺科技股份有限公司,上市,半導體業,3182991190,318299119
6790,2026-07-19,永豐餘消費品實業股份有限公司,上市,造紙工業,2671290210,267129021
6791,2026-07-19,虎門科技股份有限公司,上櫃,資訊服務業,208470000,20847000
6792,2026-07-19,詠業科技股份有限公司,上市,通信網路業,478753250,47875325
6794,2026-07-19,向榮生醫科技股份有限公司,上市,生技醫療業,636370000,63637000
6796,2026-07-19,晉弘科技股份有限公司,上市,生技醫療業,402339700,40233970
6799,2026-07-19,來頡科技股份有限公司,上市,半導體業,436521930,43652193
6803,2026-07-19,崑鼎綠能環保股份有限公司,上櫃,綠能環保,727943850,72794385
6804,2026-07-19,明係事業股份有限公司,上櫃,運動休閒,475000000,47500000
6805,2026-07-19,富世達股份有限公司,上市,電子零組件,685538960,68553896
6807,2026-07-19,峰源集團股份有限公司,上市,居家生活,540000000,54000000
6811,2026-07-19,宏碁資訊服務股份有限公司,上櫃,數位雲端,414490000,41449000
6821,2026-07-19,聯寶電子股份有限公司,上櫃,電子零組件,318585070,31858507
6823,2026-07-19,濾能股份有限公司,上櫃,半導體業,305339200,30533920
6829,2026-07-19,千附精密股份有限公司,上櫃,半導體業,591690000,59169000
6830,2026-07-19,汎銓科技股份有限公司,上市,其他電子業,534468880,53446888
6831,2026-07-19,邁&#33834;科技股份有限公司,上市,電腦及週邊,675000000,67500000
6834,2026-07-19,天二科技股份有限公司,上市,電子零組件,884710820,88471082
6835,2026-07-19,圓裕企業股份有限公司,上市,電子零組件,661722970,66172297
6838,2026-07-19,台新藥股份有限公司,上市,生技醫療業,1509771000,150977100
6840,2026-07-19,東研信超股份有限公司,上櫃,其他電子業,307551080,30755108
6841,2026-07-19,長佳智能股份有限公司,上櫃,生技醫療業,952230000,95223000
6843,2026-07-19,進典工業股份有限公司,上櫃,電機機械,333040000,33304000
6844,2026-07-19,諾貝兒寶貝股份有限公司,上櫃,生技醫療業,374284400,37428440
6846,2026-07-19,綠茵生技股份有限公司,上櫃,食品工業,270660390,27066039
6854,2026-07-19,PlayNitride Inc.,上市,半導體業,1176786220,117678622
6855,2026-07-19,數泓科技股份有限公司,上櫃,其他電子業,232497160,23249716
6856,2026-07-19,鑫傳國際多媒體科技股份有限公司,上櫃,文化創意業,282000000,28200000
6859,2026-07-19,伯特光電股份有限公司,上櫃,光電業,415886000,41588600
6861,2026-07-19,睿生光電股份有限公司,上市,生技醫療業,415992500,41599250
6862,2026-07-19,三集瑞科技國際集團股份有限公司,上市,電子零組件,500000000,50000000
6863,2026-07-19,Arizon RFID Technology,上市,通信網路業,748880000,74888000
6865,2026-07-19,偉康科技股份有限公司,上櫃,數位雲端,158406450,15840645
6869,2026-07-19,雲豹能源科技股份有限公司,上市,綠能環保,1378300410,137830041
6870,2026-07-19,騰雲科技服務股份有限公司,上櫃,數位雲端,233755620,23375562
6872,2026-07-19,浩宇生醫股份有限公司,上櫃,生技醫療業,707505110,70750511
6873,2026-07-19,泓德能源科技股份有限公司,上市,綠能環保,1426490990,142649099
6874,2026-07-19,倍力資訊股份有限公司,上櫃,資訊服務業,220000000,22000000
6875,2026-07-19,國邑藥品科技股份有限公司,上櫃,生技醫療業,645914020,129182804
6877,2026-07-19,鏵友益科技股份有限公司,上櫃,其他電子業,469671220,46967122
6881,2026-07-19,潤德室內裝修設計工程(股)公司,上櫃,其他,150000000,15000000
6884,2026-07-19,海柏特股份有限公司,上櫃,資訊服務業,183900000,18390000
6885,2026-07-19,全福生物科技股份有限公司,上市,生技醫療業,1330610000,133061000
6887,2026-07-19,寶綠特資源再生工程股份有限公司,上市,綠能環保,741755120,74175512
6890,2026-07-19,來億興業股份有限公司,上市,運動休閒,2502958040,250295804
6894,2026-07-19,衛司特科技股份有限公司,上櫃,綠能環保,238000000,23800000
6895,2026-07-19,宏碩系統股份有限公司,上櫃,半導體業,341000000,34100000
6899,2026-07-19,創為精密材料股份有限公司,上櫃,光電業,423984910,42398491
6901,2026-07-19,鑽石生技投資股份有限公司,上市,其他,8528600000,852860000
6902,2026-07-19,走著瞧股份有限公司,上市,數位雲端,355299480,35529948
6903,2026-07-19,巨漢系統科技股份有限公司,上櫃,其他電子業,666760000,66676000
6904,2026-07-19,伯鑫工具股份有限公司,上櫃,其他,185000000,18500000
6906,2026-07-19,現觀科技股份有限公司,上市,數位雲端,335374000,33537400
6907,2026-07-19,雅特力科技(開曼)股份有限公司,上櫃,半導體業,625251500,62525150
6908,2026-07-19,宏碁遊戲股份有限公司,上市,電子通路業,371800000,37180000
6909,2026-07-19,創控科技股份有限公司,上市,半導體業,672126000,67212600
6910,2026-07-19,德鴻科技股份有限公司,上櫃,數位雲端,305210000,30521000
6913,2026-07-19,鴻呈實業股份有限公司,上櫃,電子零組件,438488630,43848863
6914,2026-07-19,阜爾運通股份有限公司,上市,其他,662260000,66226000
6916,2026-07-19,華凌光電股份有限公司,上市,光電業,675000000,67500000
6918,2026-07-19,愛派司生技股份有限公司,上市,生技醫療業,345710000,34571000
6919,2026-07-19,康霈生技股份有限公司,上市,生技醫療業,778633930,1557267860
6921,2026-07-19,嘉雨思科技股份有限公司,上市,半導體業,318369410,31836941
6922,2026-07-19,宸曜科技股份有限公司,上櫃,電腦及週邊,271553850,27155385
6923,2026-07-19,中台資源科技股份有限公司,上市,綠能環保,914880000,91488000
6924,2026-07-19,榮惠集團(開曼)股份有限公司,上市,電子零組件,206240000,20624000
6925,2026-07-19,意藍資訊股份有限公司,上櫃,數位雲端,200003000,20000300
6928,2026-07-19,攸泰科技股份有限公司,上市,電腦及週邊,860000000,86000000
6929,2026-07-19,佑全藥品股份有限公司,上櫃,生技醫療業,450900000,45090000
6931,2026-07-19,青松健康股份有限公司,上市,生技醫療業,661521600,66152160
6933,2026-07-19,艾瑪斯科技控股股份有限公司,上市,電腦及週邊,424181330,42418133
6934,2026-07-19,心誠鎂行動醫電股份有限公司,上市,生技醫療業,359727620,35972762
6936,2026-07-19,永鴻國際生技股份有限公司,上市,生技醫療業,728040000,72804000
6937,2026-07-19,天虹科技股份有限公司,上市,半導體業,676552630,67655263
6944,2026-07-19,兆聯實業股份有限公司,上市,綠能環保,766879120,76687912
6945,2026-07-19,圓祥生技股份有限公司,上櫃,生技醫療業,969934100,96993410
6949,2026-07-19,沛爾生技醫藥股份有限公司,上市,生技醫療業,655800500,1311601000
6951,2026-07-19,青新環境工程股份有限公司,上市,綠能環保,460000000,46000000
6952,2026-07-19,大武山牧場科技股份有限公司,上市,其他,683450000,68345000
6953,2026-07-19,家碩科技股份有限公司,上櫃,半導體業,300146000,30014600
6955,2026-07-19,邦睿生技股份有限公司,上市,生技醫療業,248007850,24800785
6957,2026-07-19,裕慶金屬股份有限公司,上市,其他,555129500,55512950
6958,2026-07-19,日盛台駿國際租賃股份有限公司,上市,其他,4412893600,401289360
6961,2026-07-19,旅天下聯合國際旅行社(股)公司,上櫃,觀光餐旅,268340000,26834000
6962,2026-07-19,ITH Corporation,上市,半導體業,4923965650,492396565
6965,2026-07-19,中傑投資控股股份有限公司,上市,運動休閒,1563360000,156336000
6967,2026-07-19,汎瑋材料科技股份有限公司,上櫃,電子零組件,249044770,24904477
